Country,Date,Population,Internet_Penetration (%),Broadband_Speed (Mbps),Mobile_Broadband_Speed (Mbps),GDP_Per_Capita (USD),Education_Attainment_Index (%),Mobile_Data_Usage (GB per User),Digital_Investment (M USD),Digital_Literacy_Score (%),Sentiment_Score (Social Media),5G_Rollout_Status,Urban_Population_Split (%),Rural_Population_Split (%),Latitude,Longitude,Internet_Access_Cost (USD per Mbps),Device_Penetration (%),Cybersecurity_Incidents (Count),E_Commerce_Penetration (%),Government_Digital_Policy_Index (%),Network_Latency (ms),Cloud_Service_Adoption (%),IoT_Device_Density (per 1000 people),AI_Adoption_Index (%),Data_Privacy_Regulation_Strength (%),Energy_Consumption_for_Connectivity (kWh)
Japan,01-04-2015,18872919,64.52533333,166.087,39.998,75116.145,73.422,12.37566667,1744.633667,84.50966667,-0.120333333,None,74.84866667,25.15133333,-53.2507,111.8656,1.778,87.70833333,6289,68.03866667,84.91333333,13.319,69.30566667,137.1043333,31.16433333,82.983,215.951
Japan,01-05-2015,18872919,64.51451613,166.1712903,39.83677419,75124.29419,73.44741935,12.39483871,1745.988387,84.55064516,0.063548387,None,76.90741935,23.09258065,-53.2507,111.8656,1.772258065,87.7416129,6522,68.06903226,84.9583871,13.1216129,69.29290323,137.2406452,31.15870968,82.9983871,215.2570968
Japan,01-06-2015,18872919,64.59766667,166.0796667,40.219,75132.839,73.486,12.39166667,1746.732667,84.58066667,0.06,None,75.95766667,24.04233333,-53.2507,111.8656,1.762,87.788,6268,68.105,84.92433333,13.734,69.331,137.2286667,31.19333333,82.97333333,215.2086667
Japan,01-07-2015,18872919,64.53064516,166.4377419,40.38,75132.49645,73.5683871,12.4016129,1747.745161,84.61483871,0.033870968,None,74.78354839,25.21645161,-53.2507,111.8656,1.77516129,87.74064516,6473,68.09645161,84.97032258,13.16096774,69.4,137.2506452,31.20258065,83.0083871,215.0516129
Japan,01-08-2015,18872919,64.4916129,166.5119355,40.33193548,75149.08065,73.59806452,12.42290323,1748.749355,84.61903226,-0.030322581,None,75.08645161,24.91354839,-53.2507,111.8656,1.749677419,87.78935484,6463,68.15290323,84.94903226,13.42903226,69.38258065,137.2445161,31.21935484,83.02225806,216.2029032
Japan,01-09-2015,18872919,64.48566667,166.7143333,40.64566667,75155.26367,73.615,12.42666667,1749.096667,84.63833333,0.081,None,74.11333333,25.88666667,-53.2507,111.8656,1.76,87.819,6263,68.15333333,84.96366667,13.49333333,69.39266667,137.319,31.22366667,83.01933333,215.8603333
Japan,01-10-2015,18872919,64.46677419,167.0083871,40.53225806,75156.79677,73.66677419,12.43548387,1750.39129,84.66903226,0.095483871,None,74.52967742,25.47032258,-53.2507,111.8656,1.765806452,87.84322581,6488,68.22290323,84.97129032,13.05096774,69.4316129,137.3754839,31.25580645,83.01,215.4416129
Japan,01-11-2015,18872919,64.49433333,166.72,40.75666667,75175.732,73.69733333,12.45566667,1750.967,84.69066667,0.171,None,75.889,24.111,-53.2507,111.8656,1.762,87.81466667,6301,68.278,84.942,13.224,69.47066667,137.4136667,31.31533333,83.05933333,215.7056667
Japan,01-12-2015,18872919,64.41096774,167.183871,40.84903226,75182.84774,73.76645161,12.45354839,1751.715161,84.71967742,-0.038709677,None,75.99064516,24.00935484,-53.2507,111.8656,1.786129032,87.85451613,6502,68.26741935,84.99645161,13.07322581,69.4516129,137.5370968,31.28741935,83.05354839,216.0041935
Japan,01-01-2016,18872919,67.57193548,167.1587097,40.97258065,75188.04935,73.77870968,12.46774194,1752.473871,84.72387097,0.069677419,None,75.17516129,24.82483871,-53.2507,111.8656,1.740322581,87.84322581,6471,68.33935484,85.01193548,13.27774194,69.50935484,137.523871,31.27677419,83.05903226,216.43
Japan,01-02-2016,18872919,67.48344828,167.4231034,41.22206897,75195.91414,73.8162069,12.47689655,1754.632069,84.78344828,-0.034137931,None,76.18172414,23.81827586,-53.2507,111.8656,1.811724138,87.89655172,6034,68.30862069,85.02103448,13.15241379,69.52896552,137.5993103,31.30551724,83.07068966,215.4913793
Japan,01-03-2016,18872919,67.38612903,167.5487097,41.37032258,75207.72903,73.89612903,12.46032258,1754.3,84.8116129,-0.106774194,None,74.40870968,25.59129032,-53.2507,111.8656,1.756774194,87.90322581,6469,68.39354839,85.00258065,13.57580645,69.55322581,137.5854839,31.33709677,83.07774194,215.483871
Japan,01-04-2016,18872919,67.55733333,167.9503333,,75215.05833,73.91033333,12.48133333,1755.284667,84.82633333,0.03,None,76.88766667,23.11233333,-53.2507,111.8656,1.776333333,87.92333333,6281,68.43066667,84.99266667,13.27066667,69.59466667,137.6333333,31.36233333,83.07133333,215.7176667
Japan,01-05-2016,18872919,67.60096774,168.1609677,41.55612903,75230.19161,73.94516129,12.49129032,1755.769677,84.89548387,,None,75.74870968,24.25129032,-53.2507,111.8656,1.751935484,87.9383871,6522,68.45096774,85.00322581,13.19806452,69.60645161,137.6616129,31.35451613,83.12096774,215.8412903
Japan,01-06-2016,18872919,67.62566667,168.1583333,41.621,75234.34,74.02433333,12.50333333,1756.577,84.897,0.048666667,None,72.52033333,27.47966667,-53.2507,111.8656,1.759666667,87.95366667,6335,68.45966667,85.02866667,13.271,69.60266667,137.6566667,31.40966667,83.07166667,215.7833333
Japan,01-07-2016,18872919,67.64064516,168.3496774,41.75548387,75237.64484,74.02193548,12.50935484,1758.377097,84.92,0.258709677,None,76.48903226,23.51096774,-53.2507,111.8656,1.738387097,87.96548387,6482,68.49354839,85.04741935,13.24645161,69.67774194,137.7319355,31.41322581,83.0983871,215.6177419
Japan,01-08-2016,18872919,67.45225806,168.4648387,41.9816129,75245.59935,74.09193548,12.51580645,1758.122903,84.96225806,0.011612903,None,74.11935484,25.88064516,-53.2507,111.8656,1.789354839,87.97419355,6495,68.56387097,85.03677419,13.50709677,69.67677419,137.7748387,31.42741935,83.11354839,216.233871
Japan,01-09-2016,18872919,67.51233333,168.4576667,42.09633333,75257.89233,74.13566667,12.53,1759.407,84.94566667,0.179666667,None,77.04133333,22.95866667,-53.2507,111.8656,1.770666667,87.988,6278,68.59133333,85.058,13.335,69.711,137.8336667,31.43533333,83.13733333,215.781
Japan,01-10-2016,18872919,67.54,169.0187097,42.17612903,75269.13645,74.16354839,12.53096774,1760.256774,84.99225806,0.043548387,None,72.75774194,27.24225806,-53.2507,111.8656,1.770322581,88.04,6468,68.61225806,85.07967742,13.23129032,69.74483871,137.9403226,31.46806452,83.1616129,215.6880645
Japan,01-11-2016,18872919,67.45033333,168.92,42.21166667,75272.64133,74.20033333,12.54,1760.904333,84.985,0.084,None,72.563,27.437,-53.2507,111.8656,1.733,88.042,6247,68.646,85.05933333,13.398,69.72133333,137.8716667,31.45633333,83.15433333,215.2596667
Japan,01-12-2016,18872919,67.53290323,168.996129,42.41483871,75282.61226,74.23354839,12.54967742,1761.959355,85.00806452,0.09516129,None,73.27677419,26.72322581,-53.2507,111.8656,1.796451613,88.04612903,6482,68.70935484,85.09903226,13.1516129,69.76935484,137.9790323,31.47612903,83.14258065,215.486129
Japan,01-01-2017,18872919,70.42032258,169.2122581,42.39709677,75290.75194,74.29064516,12.55516129,1762.238387,85.07580645,0.113870968,None,77.8283871,22.1716129,-53.2507,111.8656,1.782580645,88.05129032,6469,68.72548387,85.09645161,13.16935484,69.77677419,138.0277419,31.49903226,83.12419355,215.6996774
Japan,01-02-2017,18872919,70.30678571,169.4364286,42.54178571,75299.84536,74.31714286,12.5725,1764.051071,85.05178571,0.025,None,75.79071429,24.20928571,-53.2507,111.8656,1.749285714,88.1025,5872,68.75107143,85.09428571,13.21035714,69.83107143,138.0557143,31.51821429,83.18392857,216.1185714
Japan,01-03-2017,18872919,70.28129032,169.8074194,42.82290323,75305.60065,74.36677419,12.57451613,1764.221613,85.10741935,0.132903226,None,74.54677419,25.45322581,-53.2507,111.8656,1.767419355,88.13064516,6446,68.81451613,85.12,13.28,69.84677419,138.1529032,31.53548387,83.17903226,215.8251613
Japan,01-04-2017,18872919,70.27,169.848,43.07066667,75314.09167,74.43966667,12.57966667,1764.541,85.13,0.025333333,None,74.34533333,25.65466667,-53.2507,111.8656,1.761333333,88.129,6324,68.73633333,85.11533333,13.52833333,69.92166667,138.1436667,31.54033333,83.18166667,215.3763333
Japan,01-05-2017,18872919,70.40193548,169.6567742,42.99290323,75321.63161,74.46709677,12.60354839,1765.67129,85.15612903,0.059354839,None,76.19032258,23.80967742,-53.2507,111.8656,1.745806452,88.12580645,6467,68.86064516,85.10548387,13.52064516,69.89516129,138.2090323,31.5883871,83.17387097,215.1032258
Japan,01-06-2017,18872919,70.364,170.2733333,43.38,75335.84433,74.48766667,12.59933333,1766.293333,85.14566667,-0.099333333,None,73.65033333,26.34966667,-53.2507,111.8656,1.761666667,88.15966667,6291,68.85866667,85.11966667,13.15633333,69.93,138.2433333,31.603,83.197,216.062
Japan,01-07-2017,18872919,70.48419355,170.3325806,43.40677419,75339.94323,74.55387097,12.59741935,1768.030323,85.19451613,0.039032258,None,75.39193548,24.60806452,-53.2507,111.8656,1.780322581,88.18387097,6504,68.90580645,85.15451613,13.28451613,69.96612903,138.2725806,31.59193548,83.23935484,215.9380645
Japan,01-08-2017,18872919,70.45064516,170.5490323,43.45548387,75347.47484,74.58774194,12.61903226,1768.664194,85.23548387,0.105483871,None,73.21387097,26.78612903,-53.2507,111.8656,1.748387097,88.22516129,6476,68.94322581,85.13741935,13.42225806,69.9783871,138.3093548,31.60129032,83.22096774,215.6929032
Japan,01-09-2017,18872919,70.43133333,170.5953333,43.40133333,75352.79533,74.61466667,12.62533333,1769.376,85.286,0.037333333,None,76.26766667,23.73233333,-53.2507,111.8656,1.738333333,88.187,6238,68.99266667,85.18333333,13.33,69.98866667,138.3436667,31.60933333,83.229,215.551
Japan,01-10-2017,18872919,70.51903226,170.5451613,43.73580645,75366.4371,74.63419355,12.63225806,1769.56129,85.25612903,0.081290323,None,75.84935484,24.15064516,-53.2507,111.8656,1.770322581,88.18258065,6483,69.02548387,85.15935484,13.30903226,70.05387097,138.4009677,31.63096774,83.22290323,215.5887097
Japan,01-11-2017,18872919,70.45466667,171.0583333,43.73666667,75369.75033,74.736,12.629,1770.362667,85.28033333,0.205666667,None,73.96433333,26.03566667,-53.2507,111.8656,1.788,88.232,6281,69.053,85.17133333,13.45233333,70.05366667,138.4203333,31.68933333,83.23666667,215.8016667
Japan,01-12-2017,18872919,70.35967742,171.0354839,43.97,75383.5029,74.74516129,12.64129032,1771.547742,85.37387097,-0.082258065,None,73.35741935,26.64258065,-53.2507,111.8656,1.751612903,88.25129032,6448,69.09741935,85.19096774,13.1883871,70.08870968,138.4893548,31.6616129,83.25290323,215.5812903
Japan,01-01-2018,18872919,72.93548387,171.4793548,44.06225806,75397.22032,74.80548387,12.64870968,1772.567742,85.36193548,-0.08483871,None,75.62548387,24.37451613,-53.2507,111.8656,1.771290323,88.22774194,6448,69.16064516,85.18419355,13.3316129,70.11322581,138.5354839,31.69064516,83.21709677,215.4529032
Japan,01-02-2018,18872919,73.04642857,171.3607143,44.13678571,75398.78214,74.83964286,12.6625,1773.603214,85.3925,-0.062857143,None,73.87964286,26.12035714,-53.2507,111.8656,1.781071429,88.25642857,5828,69.16571429,85.19714286,13.19321429,70.13642857,138.6096429,31.72071429,83.29178571,214.9503571
Japan,01-03-2018,18872919,73.00967742,171.6629032,44.25064516,75402.71097,74.84483871,12.67483871,1773.845806,85.41129032,0.187096774,None,74.2016129,25.7983871,-53.2507,111.8656,1.73483871,88.30548387,6538,69.19290323,85.18032258,13.21032258,70.17096774,138.5380645,31.71290323,83.28774194,215.2832258
Japan,01-04-2018,18872919,73.032,171.7503333,44.41066667,75414.03933,74.90533333,12.67866667,1775.486667,85.433,-0.173666667,None,72.784,27.216,-53.2507,111.8656,1.776333333,88.29433333,6228,69.2,85.22533333,13.10033333,70.17866667,138.6773333,31.76633333,83.283,216.1443333
Japan,01-05-2018,18872919,73.12741935,171.9070968,44.60903226,75423.67,74.9683871,12.67677419,1775.964194,85.42129032,0.151612903,None,75.71741935,24.28258065,-53.2507,111.8656,1.771612903,88.3316129,6485,69.25580645,85.22645161,13.35677419,70.17903226,138.6970968,31.77580645,83.27387097,216.4745161
Japan,01-06-2018,18872919,73.02066667,172.2123333,44.58633333,75433.64933,74.97233333,12.71566667,1776.912333,85.488,-0.104,None,74.403,25.597,-53.2507,111.8656,1.761,88.326,6295,69.308,85.233,13.35966667,70.23033333,138.7243333,31.79233333,83.30466667,215.9836667
Japan,01-07-2018,18872919,72.8383871,172.3735484,44.78451613,75440.16677,75.02806452,12.70709677,1777.780645,85.51548387,-0.094193548,None,76.08064516,23.91935484,-53.2507,111.8656,1.771612903,88.33032258,6474,69.31806452,85.23741935,13.27032258,70.25193548,138.7564516,31.80903226,83.31806452,216.1916129
Japan,01-08-2018,18872919,73.00967742,172.65,45.02612903,75447.9271,75.09580645,12.70612903,1778.543871,85.5316129,-0.056774194,None,72.15967742,27.84032258,-53.2507,111.8656,1.795483871,88.3683871,6476,69.34129032,85.26354839,13.65032258,70.32612903,138.8151613,31.81451613,83.31387097,215.3745161
Japan,01-09-2018,18872919,73.087,172.677,45.085,75465.07933,75.12466667,12.71966667,1779.243667,85.54633333,-0.111333333,None,76.842,23.158,-53.2507,111.8656,1.752666667,88.38733333,6272,69.365,85.25866667,13.28533333,70.28933333,138.8536667,31.83133333,83.36366667,216.45
Japan,01-10-2018,18872919,72.99548387,172.7258065,45.14645161,75463.52774,75.17483871,12.72612903,1780.253871,85.60032258,-0.08483871,None,75.98258065,24.01741935,-53.2507,111.8656,1.762580645,88.4183871,6504,69.42645161,85.25516129,13.17258065,70.33225806,138.8745161,31.86677419,83.3416129,216.3032258
Japan,01-11-2018,18872919,72.971,173.177,45.23566667,75474.49133,75.203,12.73733333,1781.431333,85.60566667,0.019333333,None,77.567,22.433,-53.2507,111.8656,1.762333333,88.41666667,6271,69.45366667,85.255,13.35633333,70.34666667,138.9603333,31.86566667,83.37366667,215.8256667
Japan,01-12-2018,18872919,73.12419355,173.3280645,45.39483871,75472.19806,75.20290323,12.75612903,1781.846774,85.66741935,0.150645161,None,77.07451613,22.92548387,-53.2507,111.8656,1.753225806,88.45516129,6505,69.47806452,85.25645161,13.42741935,70.37935484,138.9745161,31.88612903,83.36709677,216.3158065
Japan,01-01-2019,18872919,75.44709677,173.3348387,45.45677419,75490.29516,75.3083871,12.75774194,1782.820968,85.6383871,0.236774194,Full,72.42225806,27.57774194,-53.2507,111.8656,1.751935484,88.46741935,6483,69.51870968,85.29903226,13.29903226,70.40709677,138.9945161,31.88645161,83.36709677,216.4845161
Japan,01-02-2019,18872919,75.28964286,173.4764286,45.46964286,75500.18679,75.30214286,12.75785714,1782.839643,85.66392857,-0.044285714,Full,75.69214286,24.30785714,-53.2507,111.8656,1.775,88.52428571,5804,69.56285714,85.28321429,13.41214286,70.43178571,139.0875,31.94071429,83.34714286,215.3075
Japan,01-03-2019,18872919,75.36612903,173.933871,45.82419355,75505.53677,75.39967742,12.79,1784.679355,85.71677419,0.023870968,Full,76.98935484,23.01064516,-53.2507,111.8656,1.789677419,88.50193548,6443,69.56580645,85.32967742,13.29032258,70.4616129,139.0935484,31.95935484,83.37451613,216.0567742
Japan,01-04-2019,18872919,75.504,173.603,46.084,75518.137,75.40633333,12.785,1785.694,85.704,0.008666667,Full,75.27266667,24.72733333,-53.2507,111.8656,1.734666667,88.546,6221,69.62033333,85.33066667,13.49666667,70.526,139.132,31.95633333,83.38566667,215.8893333
Japan,01-05-2019,18872919,75.40516129,174.1548387,45.95322581,75524.41871,75.44516129,12.79096774,1785.820323,85.75096774,0.013870968,Full,75.3783871,24.6216129,-53.2507,111.8656,1.76,88.51580645,6499,69.66096774,85.30096774,13.18096774,70.46064516,139.1435484,31.94967742,83.39516129,215.7667742
Japan,01-06-2019,18872919,75.35133333,174.1933333,46.218,75529.56633,75.48,12.80033333,1786.344,85.779,0.084,Full,76.81266667,23.18733333,-53.2507,111.8656,1.763,88.55566667,6259,69.689,85.34433333,13.284,70.528,139.19,31.959,83.426,215.162
Japan,01-07-2019,18872919,75.30258065,174.2067742,46.31806452,75539.96742,75.54193548,12.81,1787.993548,85.8183871,-0.070645161,Full,76.22,23.78,-53.2507,111.8656,1.783870968,88.55967742,6482,69.72258065,85.33580645,13.34064516,70.57580645,139.1745161,32.01548387,83.42290323,216.1303226
Japan,01-08-2019,18872919,75.40741935,174.8158065,46.44967742,75552.06677,75.56516129,12.80870968,1788.627742,85.81064516,0.120967742,Full,76.85548387,23.14451613,-53.2507,111.8656,1.758709677,88.57032258,6496,69.74612903,85.35096774,12.93258065,70.61741935,139.2796774,31.99419355,83.39870968,215.5422581
Japan,01-09-2019,18872919,75.25533333,174.57,46.51033333,75555.22333,75.63733333,12.82966667,1788.85,85.86366667,-0.029333333,Full,75.67833333,24.32166667,-53.2507,111.8656,1.777,88.572,6248,69.802,85.356,13.557,70.59666667,139.4253333,32,83.41133333,215.5446667
Japan,01-10-2019,18872919,75.37032258,175.0280645,46.71935484,75565.32065,75.66870968,12.82354839,1790.053871,85.87612903,-0.070645161,Full,75.45806452,24.54193548,-53.2507,111.8656,1.770322581,88.62903226,6453,69.81903226,85.35225806,13.29870968,70.62935484,139.386129,32.03419355,83.43193548,215.6393548
Japan,01-11-2019,18872919,75.32433333,174.6613333,46.77,75573.90567,75.692,12.85366667,1789.891667,85.90466667,0.045666667,Full,76.68266667,23.31733333,-53.2507,111.8656,1.797,88.61766667,6283,69.83966667,85.37466667,13.04733333,70.66766667,139.4053333,32.04233333,83.44233333,216.0593333
Japan,01-12-2019,18872919,75.40096774,174.9606452,46.82967742,75580.50516,75.74645161,12.84806452,1791.809032,85.90741935,-0.038709677,Full,77.76806452,22.23193548,-53.2507,111.8656,1.749354839,88.66677419,6504,69.87806452,85.38645161,13.12645161,70.69193548,139.4529032,32.08483871,83.3916129,215.5283871
Japan,01-01-2020,18872919,85.39451613,175.5593548,47.09225806,75593.89516,75.7716129,12.85290323,1792.07871,85.97064516,0.124193548,Full,74.16096774,25.83903226,-53.2507,111.8656,1.789032258,88.67548387,6480,69.93935484,85.36967742,13.47193548,70.70193548,139.516129,32.09032258,83.49096774,216.7487097
Japan,01-02-2020,18872919,85.34103448,175.26,47.18655172,75601.90207,75.85827586,12.86586207,1793.758276,85.98793103,0.175517241,Full,75.48689655,24.51310345,-53.2507,111.8656,1.763793103,88.68689655,6083,69.94862069,85.42034483,13.51310345,70.72241379,139.5551724,32.15275862,83.45862069,215.9472414
Japan,01-03-2020,18872919,85.42,175.5732258,47.47096774,75607.19065,75.88129032,12.87774194,1794.02129,85.99451613,0.118064516,Full,73.96225806,26.03774194,-53.2507,111.8656,1.796129032,88.7183871,6499,69.95064516,85.39096774,13.31645161,70.76,139.5425806,32.14548387,83.49096774,214.9067742
Japan,01-04-2020,18872919,85.401,175.692,47.27333333,75613.64767,75.89733333,12.86766667,1795.483667,86.03866667,0.119333333,Full,75.842,24.158,-53.2507,111.8656,1.782,88.715,6276,70.018,85.42466667,13.23533333,70.75433333,139.623,32.13366667,83.48666667,215.4543333
Japan,01-05-2020,18872919,85.38483871,176.1945161,47.53806452,75618.60677,75.95677419,12.89451613,1796.077419,86.05774194,0.125483871,Full,76.84354839,23.15645161,-53.2507,111.8656,1.758064516,88.76645161,6500,70.04774194,85.43322581,13.36129032,70.78096774,139.6390323,32.14774194,83.47645161,214.8516129
Japan,01-06-2020,18872919,85.23233333,176.179,47.57666667,75635.154,76.01733333,12.89266667,1797.192667,86.02166667,0.273333333,Full,75.46366667,24.53633333,-53.2507,111.8656,1.754666667,88.75266667,6254,70.07266667,85.45233333,13.35166667,70.818,139.7236667,32.13933333,83.49133333,215.7213333
Japan,01-07-2020,18872919,85.42225806,176.0387097,47.66032258,75643.92355,76.02,12.92677419,1797.644516,86.11580645,-0.040322581,Full,76.20419355,23.79580645,-53.2507,111.8656,1.746774194,88.78483871,6472,70.12677419,85.40193548,13.55483871,70.84032258,139.7754839,32.22129032,83.52322581,216.4145161
Japan,01-08-2020,18872919,85.48,176.1287097,47.87225806,75647.28516,76.09354839,12.91322581,1799.112258,86.11258065,0.160967742,Full,75.15548387,24.84451613,-53.2507,111.8656,1.788064516,88.79806452,6464,70.14483871,85.41258065,13.44516129,70.87419355,139.8435484,32.24483871,83.51451613,216.0674194
Japan,01-09-2020,18872919,85.30766667,176.4926667,48.03133333,75656.039,76.119,12.93266667,1799.157333,86.14233333,0.120666667,Full,76.87633333,23.12366667,-53.2507,111.8656,1.75,88.792,6276,70.15966667,85.443,13.569,70.933,139.8296667,32.27733333,83.53933333,215.2096667
Japan,01-10-2020,18872919,85.32677419,176.8625806,48.12419355,75657.30613,76.15193548,12.92870968,1799.654516,86.16709677,0.20516129,Full,75.23645161,24.76354839,-53.2507,111.8656,1.801935484,88.81322581,6474,70.25032258,85.44064516,13.29064516,70.95774194,139.8883871,32.2616129,83.5,215.183871
Japan,01-11-2020,18872919,85.33,177.139,48.128,75673.41267,76.19833333,12.92766667,1800.926667,86.224,0.075333333,Full,76.735,23.265,-53.2507,111.8656,1.761333333,88.81966667,6286,70.28433333,85.455,13.07066667,70.93533333,139.8116667,32.26933333,83.57,215.479
Japan,01-12-2020,18872919,85.44129032,177.3270968,48.52258065,75688.99419,76.25741935,12.94322581,1801.95,86.23064516,0.234193548,Full,76.24741935,23.75258065,-53.2507,111.8656,1.77516129,88.86258065,6488,70.29419355,85.47193548,13.24451613,70.98935484,139.9906452,32.31580645,83.54967742,215.2770968
Japan,01-01-2021,18872919,87.64419355,177.2909677,48.61548387,75693.35839,76.27774194,12.95645161,1802.672581,86.25967742,0.225806452,Full,74.0483871,25.9516129,-53.2507,111.8656,1.765806452,88.85548387,6475,70.31451613,85.47935484,13.42516129,71.00129032,139.9851613,32.32451613,83.55225806,215.2022581
Japan,01-02-2021,18872919,87.75321429,177.5860714,48.6525,75696.91179,76.34571429,12.95642857,1803.231071,86.27392857,0.239285714,Full,76.0275,23.9725,-53.2507,111.8656,1.759642857,88.89178571,5820,70.33821429,85.49035714,13.58678571,71.02535714,140.0467857,32.30071429,83.55535714,215.2435714
Japan,01-03-2021,18872919,87.71806452,177.6358065,48.89419355,75706.91097,76.38387097,12.97870968,1804.028387,86.33,0.248064516,Full,74.44225806,25.55774194,-53.2507,111.8656,1.75,88.92967742,6462,70.42677419,85.49967742,13.55967742,71.04741935,140.0596774,32.32096774,83.60129032,216.0119355
Japan,01-04-2021,18872919,87.601,177.9866667,49.09633333,75717.95367,76.46,12.98333333,1805.474667,86.33666667,0.024,Full,75.35533333,24.64466667,-53.2507,111.8656,1.784666667,88.913,6243,70.42066667,85.55333333,13.102,71.054,140.137,32.39333333,83.575,215.9486667
Japan,01-05-2021,18872919,87.65516129,177.8322581,48.99903226,75713.41806,76.44032258,13.00774194,1806.123226,86.33290323,0.398709677,Full,75.18935484,24.81064516,-53.2507,111.8656,1.769677419,88.95129032,6445,70.45741935,85.45483871,13.41774194,71.08774194,140.1954839,32.3516129,83.54096774,215.9235484
Japan,01-06-2021,18872919,87.62366667,178.1213333,49.104,75738.416,76.49,13.008,1806.423667,86.37566667,0.077666667,Full,74.17566667,25.82433333,-53.2507,111.8656,1.739333333,88.989,6290,70.49933333,85.52266667,13.40433333,71.133,140.1856667,32.40566667,83.61633333,215.9003333
Japan,01-07-2021,18872919,87.74064516,178.1870968,49.19612903,75742.53613,76.52387097,13.02451613,1807.502581,86.40290323,0.158064516,Full,75.48225806,24.51774194,-53.2507,111.8656,1.768064516,88.95903226,6487,70.52483871,85.57870968,13.19225806,71.18354839,140.2477419,32.43193548,83.60935484,216.0454839
Japan,01-08-2021,18872919,87.82290323,178.5651613,49.37870968,75750.28742,76.57612903,13.03129032,1808.986452,86.45258065,0.231290323,Full,75.01580645,24.98419355,-53.2507,111.8656,1.759032258,88.98677419,6454,70.58483871,85.55032258,13.50709677,71.16903226,140.3209677,32.42548387,83.60903226,216.0348387
Japan,01-09-2021,18872919,87.674,178.6276667,49.478,75762.90367,76.60566667,13.02233333,1809.685667,86.432,-0.026333333,Full,76.02333333,23.97666667,-53.2507,111.8656,1.773333333,88.96,6266,70.563,85.589,13.02466667,71.23633333,140.3296667,32.433,83.64333333,216.0276667
Japan,01-10-2021,18872919,87.63225806,179.2164516,49.52967742,75763.60903,76.68967742,13.01322581,1809.416129,86.50064516,0.152258065,Full,72.57967742,27.42032258,-53.2507,111.8656,1.786451613,89.01258065,6468,70.59741935,85.58645161,13.04935484,71.20064516,140.363871,32.46032258,83.61806452,215.5609677
Japan,01-11-2021,18872919,87.627,178.9073333,49.69633333,75776.99667,76.71566667,13.04633333,1811.505667,86.51033333,0.360666667,Full,74.724,25.276,-53.2507,111.8656,1.777,89.05233333,6255,70.657,85.571,13.32633333,71.23466667,140.3966667,32.46833333,83.603,215.7426667
Japan,01-12-2021,18872919,87.91032258,179.4703226,49.80032258,75782.80452,76.71193548,13.04387097,1811.234839,86.52709677,0.209354839,Full,71.00774194,28.99225806,-53.2507,111.8656,1.758064516,89.05741935,6498,70.70548387,85.57354839,13.35709677,71.29903226,140.4570968,32.50806452,83.63935484,216.1058065
Japan,01-01-2022,18872919,81.54225806,179.2590323,50.03354839,75785.92226,76.79935484,13.05322581,1812.733226,86.54645161,0.18483871,Full,75.24354839,24.75645161,-53.2507,111.8656,1.794193548,89.07870968,6457,70.7116129,85.58193548,13.27612903,71.31580645,140.5106452,32.53032258,83.63096774,215.7506452
Japan,01-02-2022,18872919,81.61321429,179.6357143,50.24464286,75802.59357,76.79857143,13.06928571,1813.969643,86.58142857,0.129642857,Full,76.97071429,23.02928571,-53.2507,111.8656,1.754642857,89.09285714,5891,70.73357143,85.56964286,13.00464286,71.3075,140.5478571,32.535,83.65107143,215.9739286
Japan,01-03-2022,18872919,81.44064516,179.6858065,50.14774194,75805.51548,76.8916129,13.07935484,1814.11129,86.58935484,0.292580645,Full,75.65612903,24.34387097,-53.2507,111.8656,1.812903226,89.08419355,6472,70.77322581,85.60709677,13.24580645,71.35645161,140.5764516,32.55967742,83.66709677,215.4396774
Japan,01-04-2022,18872919,81.53766667,179.845,50.473,75811.51267,76.941,13.09033333,1815.71,86.62066667,0.363,Full,76.14533333,23.85466667,-53.2507,111.8656,1.781,89.13633333,6258,70.795,85.61433333,13.073,71.35766667,140.6653333,32.54466667,83.72666667,215.974
Japan,01-05-2022,18872919,81.4583871,180.1006452,50.53096774,75827.29484,76.95,13.10612903,1815.455806,86.65612903,0.212903226,Full,76.73258065,23.26741935,-53.2507,111.8656,1.735806452,89.14677419,6465,70.82387097,85.61580645,13.61774194,71.41451613,140.6390323,32.57129032,83.68903226,215.7974194
Japan,01-06-2022,18872919,81.572,180.2463333,50.71533333,75829.563,76.994,13.11,1817.720667,86.67533333,0.288666667,Full,73.921,26.079,-53.2507,111.8656,1.759666667,89.131,6254,70.89633333,85.64266667,13.25866667,71.398,140.7836667,32.56366667,83.68633333,215.5033333
Japan,01-07-2022,18872919,81.52806452,180.7003226,50.81032258,75841.61839,77.03580645,13.11806452,1817.404839,86.71612903,0.06,Full,71.97193548,28.02806452,-53.2507,111.8656,1.772580645,89.17483871,6406,70.8983871,85.66806452,13.31870968,71.47741935,140.7680645,32.60258065,83.71741935,215.3874194
Japan,01-08-2022,18872919,81.48741935,180.8622581,50.8016129,75850.52516,77.0516129,13.12516129,1818.617419,86.71129032,0.477419355,Full,73.52935484,26.47064516,-53.2507,111.8656,1.777096774,89.19322581,6483,70.92516129,85.64935484,13.48548387,71.50129032,140.7341935,32.62,83.69612903,215.6845161
